high,last,created_at,book,volume,vwap,low,ask,bid,change_24
176662.96,170891.92,2020-02-27T13:22:35+00:00,btc_mxn,422.20995,169796.28669,165000.01,170891.92,170848.75,-5771.04
176425.04,170891.92,2020-02-27T13:23:35+00:00,btc_mxn,422.19111,169795.82349,165000.01,170891.92,170849.36,-5084.57
176425.04,170891.92,2020-02-27T13:24:35+00:00,btc_mxn,421.62554,169787.61825,165000.01,170891.92,170850.06,-5004.24
176425.04,170891.92,2020-02-27T13:25:35+00:00,btc_mxn,421.62655,169787.62026,165000.01,170891.92,170850.61,-4608.34
176425.04,170891.92,2020-02-27T13:26:36+00:00,btc_mxn,421.51178,169786.02913,165000.01,170891.92,170850.61,-4798.53
176425.04,170891.92,2020-02-27T13:27:36+00:00,btc_mxn,421.51178,169786.02913,165000.01,170891.92,170850.61,-4752.56
176425.04,170850,2020-02-27T13:28:36+00:00,btc_mxn,422.66637,169788.90172,165000.01,170849.94,170773.39,-5485.87
176425.04,170850,2020-02-27T13:29:37+00:00,btc_mxn,422.6516,169788.67284,165000.01,170849.96,170773.39,-5575.04
176425.04,170861.7,2020-02-27T13:30:37+00:00,btc_mxn,422.65797,169788.68844,165000.01,170861.7,170773.53,-5563.34
176335.87,170874.61,2020-02-27T13:31:37+00:00,btc_mxn,422.5939,169787.57953,165000.01,170874.61,170774.43,-5461.26
176065.67,170874.61,2020-02-27T13:32:37+00:00,btc_mxn,422.58928,169787.25419,165000.01,170874.61,170773.68,-5191.06
175971.61,170874.61,2020-02-27T13:33:38+00:00,btc_mxn,422.50045,169785.19935,165000.01,170874.61,170773.52,-5097
175971.56,170891.92,2020-02-27T13:34:38+00:00,btc_mxn,422.53238,169785.28149,165000.01,170881.42,170773.39,-5079.64
175971.55,170773.39,2020-02-27T13:35:38+00:00,btc_mxn,421.97981,169777.12104,165000.01,170881.42,170773.39,-4948.48
175971.55,170773.39,2020-02-27T13:36:38+00:00,btc_mxn,421.80055,169774.33539,165000.01,170881.42,170773.39,-4826.61
175971.55,171339.16,2020-02-27T13:37:38+00:00,btc_mxn,421.80728,169774.35319,165000.01,171468.26,171257.85,-4267.22
175971.55,171129.74,2020-02-27T13:38:38+00:00,btc_mxn,422.17649,169775.09232,165000.01,171129.63,171080,-4592.13
175971.55,171129.74,2020-02-27T13:39:39+00:00,btc_mxn,422.04189,169773.23383,165000.01,171129.82,171080,-4470.26
175971.55,171129.34,2020-02-27T13:40:39+00:00,btc_mxn,422.4175,169774.43968,165000.01,171129.83,171080,-4470.66
175971.55,171129.82,2020-02-27T13:41:39+00:00,btc_mxn,422.45267,169774.09395,165000.01,171129.68,171080,-4470.18
175971.55,171129.68,2020-02-27T13:42:40+00:00,btc_mxn,421.73107,169763.97073,165000.01,171129.68,171080,-4592.07
175971.55,171129.66,2020-02-27T13:43:40+00:00,btc_mxn,421.60312,169762.40714,165000.01,171129.66,171080,-4269
175971.55,171129.65,2020-02-27T13:44:40+00:00,btc_mxn,421.57802,169762.0657,165000.01,171129.65,171080,-4269.01
175971.55,171129,2020-02-27T13:45:41+00:00,btc_mxn,421.58263,169762.08066,165000.01,171187.28,171129.66,-4269.66
175971.55,171129,2020-02-27T13:46:41+00:00,btc_mxn,421.55934,169761.76953,165000.01,171187.28,171129.66,-4179.07
175971.55,171245.08,2020-02-27T13:47:41+00:00,btc_mxn,421.49681,169760.94448,165000.01,171245.08,171187.26,-4153.58
175595.98,171200,2020-02-27T13:48:41+00:00,btc_mxn,421.28095,169757.83815,165000.01,171365.75,171271.66,-4395.98
174908.34,171365.75,2020-02-27T13:49:41+00:00,btc_mxn,421.29836,169757.90358,165000.01,171365.75,171271.83,-3542.59
174908.34,171365.75,2020-02-27T13:50:42+00:00,btc_mxn,421.36417,169758.14054,165000.01,171365.75,171272.87,-3542.59
174908.29,171365.75,2020-02-27T13:51:41+00:00,btc_mxn,421.46441,169758.50325,165000.01,171365.75,171273.72,-3542.54
174489.99,171274.46,2020-02-27T13:52:42+00:00,btc_mxn,421.53601,169757.84577,165000.01,171365.75,171274.62,-3156.32
174489.99,171379.77,2020-02-27T13:53:42+00:00,btc_mxn,421.5834,169757.79421,165000.01,171485.86,171380.24,-2937.69
174489.99,171380.92,2020-02-27T13:54:42+00:00,btc_mxn,421.65301,169758.06277,165000.01,171485.86,171381.21,-2937.59
174489.99,171381.95,2020-02-27T13:55:42+00:00,btc_mxn,417.6727,169714.4013,165000.01,171485.86,171382.16,-2932.1
174489.99,171485.86,2020-02-27T13:56:42+00:00,btc_mxn,417.68756,169714.46226,165000.01,171485.86,171383.27,-2828.14
174489.99,171485.86,2020-02-27T13:57:42+00:00,btc_mxn,416.92096,169707.5784,165000.01,171485.86,171384.57,-2386.96
174489.99,171384.97,2020-02-27T13:58:42+00:00,btc_mxn,416.925,169707.42109,165000.01,171485.86,171386.04,-2594.67
174489.99,171528.27,2020-02-27T13:59:43+00:00,btc_mxn,416.93619,169707.4662,165000.01,171528.27,171450.26,-2344.78
174489.99,171451.23,2020-02-27T14:00:43+00:00,btc_mxn,416.90456,169706.60294,165000.01,171528.27,171451.45,-2438.77
174489.99,172199.08,2020-02-27T14:01:43+00:00,btc_mxn,417.06866,169707.60544,165000.01,172303.95,172199.08,-1274.85
174489.99,171839.73,2020-02-27T14:02:44+00:00,btc_mxn,417.11953,169707.37572,165000.01,171927.1,171839.73,-1634.15
174489.99,171601.77,2020-02-27T14:03:44+00:00,btc_mxn,417.2178,169706.24254,165000.01,171601.77,171488.22,-1795.67
174489.99,171601.77,2020-02-27T14:04:44+00:00,btc_mxn,415.8032,169695.05443,165000.01,171601.77,171488.22,-1220.88
174489.99,171486.17,2020-02-27T14:05:44+00:00,btc_mxn,423.28283,169726.72082,165000.01,171488,171486.17,-1893.3
174489.99,171486.17,2020-02-27T14:06:44+00:00,btc_mxn,426.60297,169732.18544,165000.01,171601.77,171486.17,-2013.83
174489.99,171601.75,2020-02-27T14:07:45+00:00,btc_mxn,426.71139,169732.64703,165000.01,171601.73,171488.24,-1898.25
174489.99,171207.03,2020-02-27T14:08:45+00:00,btc_mxn,426.89322,169733.54914,165000.01,171041.47,170866.42,-2292.97
174489.99,171054.64,2020-02-27T14:09:45+00:00,btc_mxn,425.77121,169723.11202,165000.01,171144.26,171055.19,-2775.88
174489.99,171607.57,2020-02-27T14:10:46+00:00,btc_mxn,425.78138,169722.4682,165000.01,171293.61,171204.61,-2338.57
174489.99,171205.33,2020-02-27T14:11:46+00:00,btc_mxn,425.86271,169722.76349,165000.01,171293.61,171205.35,-2740.81
174489.99,171700.12,2020-02-27T14:12:46+00:00,btc_mxn,425.89968,169722.56643,165000.01,171700.11,171610.43,-2173.54
174489.99,171700.11,2020-02-27T14:13:46+00:00,btc_mxn,423.72959,169701.22208,165000.01,171700.11,171611.06,-2293.55
174489.99,171700.11,2020-02-27T14:14:47+00:00,btc_mxn,423.62909,169700.22681,165000.01,171700.11,171612.03,-2293.55
174489.99,171700.11,2020-02-27T14:15:47+00:00,btc_mxn,423.59673,169699.89842,165000.01,171700.11,171613.04,-2293.55
174489.99,172180.77,2020-02-27T14:16:46+00:00,btc_mxn,423.6589,169699.5747,165000.01,172133.96,172045.71,-1695.07
174489.99,172045.71,2020-02-27T14:17:48+00:00,btc_mxn,423.66166,169699.54505,165000.01,172098.44,172012.13,-1490
174489.99,172133.96,2020-02-27T14:18:47+00:00,btc_mxn,422.25944,169686.99156,165000.01,172133.96,172012.13,-1534.8
174489.99,172133.96,2020-02-27T14:19:47+00:00,btc_mxn,422.18647,169686.28598,165000.01,172133.96,172012.13,-1514.08
174489.99,172198.68,2020-02-27T14:20:48+00:00,btc_mxn,422.36572,169686.71015,165000.01,172295.27,172198.68,-1036.12
174489.99,171741.34,2020-02-27T14:21:48+00:00,btc_mxn,422.32724,169686.29552,165000.01,171861.38,171741.46,-1285.88
174489.99,171861.38,2020-02-27T14:22:48+00:00,btc_mxn,421.78998,169682.0072,165000.01,171861.38,171741.87,-1260.6
174489.99,171861.38,2020-02-27T14:23:48+00:00,btc_mxn,421.72023,169681.42238,165000.01,171861.38,171742.68,-1252.64
174489.99,171903.72,2020-02-27T14:24:49+00:00,btc_mxn,421.24495,169677.61977,165000.01,171863.76,171743.42,-1196.28
174489.99,171863.76,2020-02-27T14:25:49+00:00,btc_mxn,421.2527,169677.5517,165000.01,171863.76,171744.97,-733.07
174489.99,172364.68,2020-02-27T14:26:49+00:00,btc_mxn,419.19016,169663.41544,165000.01,172364.68,172274.03,-235.32
174489.99,172817.02,2020-02-27T14:27:49+00:00,btc_mxn,418.96543,169661.11468,165000.01,172954.69,172817.02,204.71
174489.99,172876.67,2020-02-27T14:28:50+00:00,btc_mxn,418.85951,169660.38722,165000.01,172876.67,172789.64,263.56
174489.99,172454.47,2020-02-27T14:29:50+00:00,btc_mxn,419.64924,169666.33403,165000.01,172544.01,172454.47,-181.67
174487.04,172623.3,2020-02-27T14:30:50+00:00,btc_mxn,418.77115,169658.39448,165000.01,172736.81,172623.3,8.78
174487.04,172360.45,2020-02-27T14:31:50+00:00,btc_mxn,418.69341,169657.8097,165000.01,172360.45,172260.03,-253.6
174487.04,172078.95,2020-02-27T14:32:50+00:00,btc_mxn,418.50811,169656.43219,165000.01,172078.95,171986.68,-546.81
174487.04,172173.14,2020-02-27T14:33:50+00:00,btc_mxn,418.08901,169653.53787,165000.01,172173.14,172078,-344.92
174487.04,172173.14,2020-02-27T14:34:51+00:00,btc_mxn,418.06979,169653.37876,165000.01,172173.14,172090.08,-346.15
174487.04,172173.14,2020-02-27T14:35:51+00:00,btc_mxn,416.92184,169640.80963,165000.01,172173.14,172092.33,-740.54
174487.04,172799.91,2020-02-27T14:36:51+00:00,btc_mxn,416.94007,169640.91401,165000.01,172697.05,172609.7,-113.95
174487.04,172092.75,2020-02-27T14:37:52+00:00,btc_mxn,417.15946,169642.41478,165000.01,172305.73,172216.26,-821.11
174487.04,172305.73,2020-02-27T14:38:52+00:00,btc_mxn,417.08097,169641.77167,165000.01,172305.73,172216.75,-608.07
174487.04,172305.73,2020-02-27T14:39:52+00:00,btc_mxn,417.04207,169641.46093,165000.01,172305.73,172216.01,-608.07
174487.04,172268.33,2020-02-27T14:40:53+00:00,btc_mxn,415.71375,169630.80945,165000.01,172268.33,172200.21,-737.85
174487.04,173000.99,2020-02-27T14:41:52+00:00,btc_mxn,415.8301,169631.52135,165000.01,172639.51,172509.1,-5.19
174487.04,172200.01,2020-02-27T14:42:53+00:00,btc_mxn,416.2768,169634.67304,165000.01,172320.43,172200.01,-875.51
174487.04,172320.43,2020-02-27T14:43:54+00:00,btc_mxn,416.24202,169634.36448,165000.01,172320.43,172206.12,-755.09
174487.04,172320.43,2020-02-27T14:44:53+00:00,btc_mxn,416.12843,169633.42466,165000.01,172320.43,172206.48,-779.57
174117.16,172320.43,2020-02-27T14:45:54+00:00,btc_mxn,415.9815,169630.71548,165000.01,172320.43,172220.43,-755.09
174117.16,172251.47,2020-02-27T14:46:54+00:00,btc_mxn,413.66386,169607.60768,165000.01,172363.3,172251.76,-658.53
174117.16,172252.79,2020-02-27T14:47:54+00:00,btc_mxn,413.63828,169607.39394,165000.01,172363.3,172253.02,-356.93
174117.16,172253.92,2020-02-27T14:48:54+00:00,btc_mxn,412.93275,169602.07517,165000.01,172363.3,172254.2,-556.38
174117.16,172255.24,2020-02-27T14:49:55+00:00,btc_mxn,414.59555,169612.48621,165000.01,172300,172255.45,-970.07
174117.16,172325.53,2020-02-27T14:50:55+00:00,btc_mxn,414.62503,169612.67474,165000.01,172325.53,172256.7,-629.1
174117.16,172325.53,2020-02-27T14:51:55+00:00,btc_mxn,414.48069,169611.56882,165000.01,172325.53,172257.97,-425.22
174117.16,172572.96,2020-02-27T14:52:55+00:00,btc_mxn,414.72456,169613.42915,165000.01,172667.9,172572.96,-57.09
174117.16,172667.9,2020-02-27T14:53:55+00:00,btc_mxn,414.79291,169613.93309,165000.01,172667.9,172572.96,-82.85
174117.16,172341.83,2020-02-27T14:54:56+00:00,btc_mxn,414.69508,169613.18541,165000.01,172341.83,172266.49,-332.58
174117.16,172380.48,2020-02-27T14:55:56+00:00,btc_mxn,412.79329,169598.98833,165000.01,172380.48,172266.49,-387.95
174117.16,172266.49,2020-02-27T14:56:56+00:00,btc_mxn,412.81413,169599.10009,165000.01,172380.48,172266.49,-501.94
174117.16,172554.26,2020-02-27T14:57:56+00:00,btc_mxn,412.90015,169599.70777,165000.01,172554.26,172460.04,-374.72
174117.16,172100,2020-02-27T14:58:57+00:00,btc_mxn,412.841,169599.23012,165000.01,172271.86,172177.37,-828.98
174117.16,172271.86,2020-02-27T14:59:57+00:00,btc_mxn,412.83166,169599.14092,165000.01,172271.86,172177.38,-567.45
174117.16,172271.86,2020-02-27T15:00:57+00:00,btc_mxn,412.77895,169598.71772,165000.01,172271.86,172177.37,-657.12
174117.16,172271.86,2020-02-27T15:01:58+00:00,btc_mxn,412.74511,169598.45201,165000.01,172271.86,172177.84,-567.2
174117.16,172178.09,2020-02-27T15:02:57+00:00,btc_mxn,412.69857,169598.07971,165000.01,172271.86,172178.81,-749.91
174117.16,172826.11,2020-02-27T15:03:58+00:00,btc_mxn,412.95477,169599.90517,165000.01,172826.11,172732.4,-12.95
174117.16,172826.11,2020-02-27T15:04:58+00:00,btc_mxn,412.06838,169592.93741,165000.01,172826.11,172732.4,-101.89
174117.16,172956.25,2020-02-27T15:05:58+00:00,btc_mxn,412.24109,169594.32399,165000.01,172956.25,172869.51,116.06
173831.83,172956.23,2020-02-27T15:06:59+00:00,btc_mxn,405.85376,169531.85142,165000.01,172956.2,172869.51,-431.11
173507.05,172979.14,2020-02-27T15:07:59+00:00,btc_mxn,405.91015,169531.97691,165000.01,172979.1,172827.2,-367.27
173507.05,172974.13,2020-02-27T15:08:59+00:00,btc_mxn,406.36541,169535.75851,165000.01,172974.13,172820.14,-321.27
173507.05,173113.84,2020-02-27T15:09:59+00:00,btc_mxn,406.91341,169541.00033,165000.01,172970.5,172857.65,410.29
173507.05,172901.47,2020-02-27T15:10:59+00:00,btc_mxn,407.37925,169545.77375,165000.01,172901.47,172773.34,106.57
173507.05,172773.39,2020-02-27T15:11:59+00:00,btc_mxn,407.33879,169545.46318,165000.01,172901.47,172773.58,70.03
173507.05,173085.73,2020-02-27T15:13:00+00:00,btc_mxn,407.00713,169543.40882,165000.01,173172.64,173085.73,913.68
173507.05,172503.19,2020-02-27T15:14:00+00:00,btc_mxn,407.13199,169544.47303,165000.01,172503.19,172357.46,205.67
173507.05,173021.61,2020-02-27T15:15:00+00:00,btc_mxn,407.22456,169545.27072,165000.01,173116.03,173021.61,724.1
173507.05,172804.79,2020-02-27T15:16:01+00:00,btc_mxn,407.17743,169544.97681,165000.01,172804.79,172750,-259.24
173499.99,172804.79,2020-02-27T15:17:01+00:00,btc_mxn,406.85818,169542.16189,165000.01,172804.79,172710.05,-613.35
173499.99,172710.22,2020-02-27T15:18:01+00:00,btc_mxn,407.04717,169543.5081,165000.01,172831.52,172740.39,538.15
173499.99,172542.41,2020-02-27T15:19:01+00:00,btc_mxn,408.19963,169552.02834,165000.01,172542.41,172455.82,370.34
173499.99,173326.5,2020-02-27T15:20:01+00:00,btc_mxn,409.02801,169559.91,165000.01,172581.55,172456.28,1154.43
173599.98,173198.62,2020-02-27T15:21:02+00:00,btc_mxn,409.71447,169566.17088,165000.01,173198.62,173070.22,889.41
173599.98,173198.62,2020-02-27T15:22:02+00:00,btc_mxn,409.62429,169565.62116,165000.01,173198.62,173070.22,869.89
173599.98,172840.6,2020-02-27T15:23:02+00:00,btc_mxn,409.37058,169564.04576,165000.01,172840.6,172746.08,511.87
173599.98,172989.28,2020-02-27T15:24:02+00:00,btc_mxn,409.39231,169564.2597,165000.01,173084,172989.28,309.39
173599.98,172695.01,2020-02-27T15:25:02+00:00,btc_mxn,409.75189,169566.7734,165000.01,172695.01,172537.65,136.21
173599.98,172695.01,2020-02-27T15:26:03+00:00,btc_mxn,408.88933,169559.19736,165000.01,172695.01,172614.36,522.96
173978.52,173372.75,2020-02-27T15:27:03+00:00,btc_mxn,409.96714,169570.06467,165000.01,173462.5,173372.75,1200.7
173978.52,173372.75,2020-02-27T15:28:03+00:00,btc_mxn,409.31302,169565.90625,165000.01,173462.5,173372.75,1194.14
173978.52,173462.52,2020-02-27T15:29:04+00:00,btc_mxn,409.02988,169564.13441,165000.01,173462.54,173372.75,1283.91
173978.52,173462.54,2020-02-27T15:30:03+00:00,btc_mxn,409.04948,169564.3284,165000.01,173462.54,173372.75,1283.98
173978.52,173372.75,2020-02-27T15:31:04+00:00,btc_mxn,409.06892,169564.52801,165000.01,173462.54,173372.75,1193.64
173978.52,173372.75,2020-02-27T15:32:04+00:00,btc_mxn,408.68549,169561.83247,165000.01,173030.61,172943.46,676.08
173978.52,173130.79,2020-02-27T15:33:04+00:00,btc_mxn,408.00379,169558.52957,165000.01,173130.79,173040.12,989.3
173978.52,172940.88,2020-02-27T15:34:04+00:00,btc_mxn,408.13401,169560.11667,165000.01,173079.69,172940.88,799.39
173978.52,172812.48,2020-02-27T15:35:04+00:00,btc_mxn,400.57961,169514.56683,165000.01,172687.01,172599.4,782.43
173978.52,173146.5,2020-02-27T15:36:05+00:00,btc_mxn,402.0296,169529.11769,165000.01,173146.5,173059.8,1096.45
173978.52,172551.96,2020-02-27T15:37:05+00:00,btc_mxn,402.25299,169530.8689,165000.01,172551.96,172434.35,440.8
173978.52,172944.11,2020-02-27T15:38:05+00:00,btc_mxn,402.10683,169530.12298,165000.01,172944.11,172857.65,822.12
173978.52,172488.07,2020-02-27T15:39:06+00:00,btc_mxn,403.26618,169538.59231,165000.01,172488.07,172400.6,437.94
173978.52,172538.02,2020-02-27T15:40:06+00:00,btc_mxn,403.33729,169539.15926,165000.01,172538.02,172414.4,416.03
173978.52,172615.79,2020-02-27T15:41:06+00:00,btc_mxn,403.93058,169544.30577,165000.01,172483.52,172390.57,494.4
173978.52,172887.11,2020-02-27T15:42:06+00:00,btc_mxn,404.50236,169549.04145,165000.01,172999.69,172887.11,765.11
173978.52,172999.99,2020-02-27T15:43:06+00:00,btc_mxn,404.15556,169546.92689,165000.01,172999.99,172887.11,878
173978.52,172990.65,2020-02-27T15:44:07+00:00,btc_mxn,404.00161,169546.13387,165000.01,172990.65,172887.13,868.65
173978.52,172770.26,2020-02-27T15:45:07+00:00,btc_mxn,404.18315,169547.8347,165000.01,172881.11,172770.26,648.26
173978.52,172770.26,2020-02-27T15:46:08+00:00,btc_mxn,404.18529,169547.87399,165000.01,172881.11,172770.26,648.27
173978.52,172327.86,2020-02-27T15:47:07+00:00,btc_mxn,405.04773,169554.32505,165000.01,172360.51,172327.86,205.87
173978.52,172360.51,2020-02-27T15:48:08+00:00,btc_mxn,405.03036,169554.23541,165000.01,172360.51,172327.86,238.52
173978.52,172360.51,2020-02-27T15:49:08+00:00,btc_mxn,405.00445,169554.07118,165000.01,172360.51,172327.86,238.51
173978.52,172100,2020-02-27T15:50:08+00:00,btc_mxn,405.60452,169558.19694,165000.01,172450.48,172362.08,-22
173978.52,172881.05,2020-02-27T15:51:09+00:00,btc_mxn,406.78086,169565.97412,165000.01,172480.26,172386.27,759.05
173978.52,172404.34,2020-02-27T15:52:09+00:00,btc_mxn,407.54431,169572.05166,165000.01,172404.34,172219.66,282.34
173978.52,172000.01,2020-02-27T15:53:09+00:00,btc_mxn,407.97567,169574.60876,165000.01,172000.01,172000,-121.99
173978.52,172434.87,2020-02-27T15:54:09+00:00,btc_mxn,409.05115,169582.90559,165000.01,172434.87,172343.71,374.82
173978.52,172055.21,2020-02-27T15:55:10+00:00,btc_mxn,409.33794,169584.63089,165000.01,172152.09,172055.22,-4.91
173978.52,172343.7,2020-02-27T15:56:10+00:00,btc_mxn,409.31685,169584.50468,165000.01,172294.82,172206.72,283.65
173978.52,172000,2020-02-27T15:57:11+00:00,btc_mxn,410.02397,169588.82319,165000.01,171870.51,171750.05,-100.05
173978.52,171870.51,2020-02-27T15:58:11+00:00,btc_mxn,410.39567,169590.7752,165000.01,171870.51,171755.49,-251.49
173978.52,171870.51,2020-02-27T15:59:11+00:00,btc_mxn,409.92846,169587.88751,165000.01,171870.51,171755.56,-251.49
173978.52,172000,2020-02-27T16:00:11+00:00,btc_mxn,410.09752,169588.85689,165000.01,171991.78,171887.81,-111
173978.52,172343.71,2020-02-27T16:01:11+00:00,btc_mxn,409.12533,169583.55017,165000.01,172343.71,172218.54,702.61
173978.52,172343.71,2020-02-27T16:02:11+00:00,btc_mxn,408.92404,169583.47939,165000.01,172457.84,172364.43,1077.4
173978.52,172364.43,2020-02-27T16:03:12+00:00,btc_mxn,408.73808,169582.60658,165000.01,172503.3,172364.43,452.15
173978.52,172034.26,2020-02-27T16:04:11+00:00,btc_mxn,409.11329,169584.88267,165000.01,172034.26,171939.95,211.99
173978.52,171940.66,2020-02-27T16:05:12+00:00,btc_mxn,409.67228,169588.10375,165000.01,172034.26,171940.74,118.26
173978.52,172500,2020-02-27T16:06:13+00:00,btc_mxn,409.82382,169589.07211,165000.01,172415.71,172326.69,678.02
173978.52,172979.96,2020-02-27T16:07:13+00:00,btc_mxn,409.91781,169589.9499,165000.01,172979.98,172865.85,1069.45
173978.52,172865.73,2020-02-27T16:08:13+00:00,btc_mxn,409.50937,169588.46289,165000.01,172973.79,172865.73,1636.38
173978.52,172066.37,2020-02-27T16:09:13+00:00,btc_mxn,407.91111,169583.3171,165000.01,172183.79,172066.04,1066.37
173978.52,172183.79,2020-02-27T16:10:14+00:00,btc_mxn,408.87172,169589.47581,165000.01,172183.79,172066.2,1351.14
173978.52,172066.86,2020-02-27T16:11:15+00:00,btc_mxn,407.95578,169587.11933,165000.01,172166.64,172066.86,1388.21
173978.52,171800.11,2020-02-27T16:12:14+00:00,btc_mxn,408.08845,169588.31049,165000.01,171928.1,171838.2,1121.51
173978.52,172120.6,2020-02-27T16:13:15+00:00,btc_mxn,407.88909,169587.98306,165000.01,172120.6,172033.59,1351.49
173978.52,172120.6,2020-02-27T16:14:15+00:00,btc_mxn,407.6684,169587.49991,165000.01,172120.6,172034.03,1648.83
173978.52,172120.6,2020-02-27T16:15:15+00:00,btc_mxn,407.61082,169587.41106,165000.01,172120.6,172033.63,1555.43
173978.52,172120.6,2020-02-27T16:16:15+00:00,btc_mxn,407.45354,169587.13099,165000.01,172120.6,172033.71,1653.05
173978.52,172120.6,2020-02-27T16:17:16+00:00,btc_mxn,406.70942,169586.35739,165000.01,172120.6,172034.33,2120.6
173978.52,172183.79,2020-02-27T16:18:16+00:00,btc_mxn,404.45291,169584.37581,165000.01,172183.79,172070.28,2183.78
173978.52,172183.79,2020-02-27T16:19:16+00:00,btc_mxn,402.85991,169582.73864,165000.01,172183.79,172075.19,2183.79
173978.52,172083.05,2020-02-27T16:20:16+00:00,btc_mxn,401.90889,169582.46856,165000.01,172183.79,172087.06,2583.05
173978.52,172561.72,2020-02-27T16:21:16+00:00,btc_mxn,401.20976,169585.45892,165000.01,172561.72,172467.58,3942.44
173978.52,172561.72,2020-02-27T16:22:17+00:00,btc_mxn,401.01973,169586.1849,165000.01,172561.72,172468.71,3971.72
173978.52,172561.72,2020-02-27T16:23:17+00:00,btc_mxn,399.9613,169588.82699,165000.01,172561.72,172469.8,3202.85
173978.52,172470.8,2020-02-27T16:24:17+00:00,btc_mxn,399.07122,169590.34209,165000.01,172561.72,172470.95,3111.93
173978.52,173480.69,2020-02-27T16:25:18+00:00,btc_mxn,398.67738,169593.55359,165000.01,173480.67,173091.13,4080.68
173978.52,173091.13,2020-02-27T16:26:18+00:00,btc_mxn,397.9981,169594.72272,165000.01,173211.18,173091.13,3659.07
173978.52,173211.05,2020-02-27T16:27:18+00:00,btc_mxn,397.3124,169596.34513,165000.01,173211.01,173091.13,4591.75
173978.52,173211.28,2020-02-27T16:28:18+00:00,btc_mxn,397.43499,169597.46013,165000.01,173211.28,173091.13,3992.33
173978.52,172872.13,2020-02-27T16:29:19+00:00,btc_mxn,397.62228,169601.27388,165000.01,172872.13,172685.43,3653.53
173978.52,173674.11,2020-02-27T16:30:18+00:00,btc_mxn,397.60792,169602.34646,165000.01,173333.68,173246,4368.37
173978.52,173698.38,2020-02-27T16:31:19+00:00,btc_mxn,397.94381,169611.00364,165000.01,173593.95,173507.1,3833.61
173978.52,173978.29,2020-02-27T16:32:20+00:00,btc_mxn,398.28761,169620.78943,165000.01,173950.65,173836.03,4108.31
173978.52,173570.89,2020-02-27T16:33:20+00:00,btc_mxn,398.55004,169624.42734,165000.01,173661.2,173570.89,3700.89
173978.52,173661.2,2020-02-27T16:34:19+00:00,btc_mxn,398.5499,169624.63175,165000.01,173661.2,173570.89,3791.2
173978.52,172312.09,2020-02-27T16:35:21+00:00,btc_mxn,398.54314,169625.68844,165000.01,172449.18,172312.14,2442.09
173978.52,173267.26,2020-02-27T16:36:20+00:00,btc_mxn,399.287,169633.51357,165000.01,173379.67,173267.26,3470.48
173978.52,173379.67,2020-02-27T16:37:21+00:00,btc_mxn,399.15069,169634.84985,165000.01,173379.67,173258.82,4274.97
173978.52,173366.84,2020-02-27T16:38:21+00:00,btc_mxn,399.37561,169637.26765,165000.01,173366.84,173258.82,4400.44
173978.52,173366.84,2020-02-27T16:39:21+00:00,btc_mxn,399.68836,169640.38583,165000.01,173366.84,173258.82,4400.44
173978.52,173366.85,2020-02-27T16:40:21+00:00,btc_mxn,399.01097,169641.26969,165000.01,173366.85,173258.82,4207.54
173978.52,173727.18,2020-02-27T16:41:22+00:00,btc_mxn,399.82629,169653.36334,165000.01,173542.32,173423.71,5028.23
173978.52,173746.94,2020-02-27T16:42:22+00:00,btc_mxn,399.68578,169654.17127,165000.01,173836.12,173746.94,5047.99
173978.52,173746.94,2020-02-27T16:43:22+00:00,btc_mxn,399.6836,169654.37805,165000.01,173836.12,173746.94,5157.57
173978.52,173500,2020-02-27T16:44:23+00:00,btc_mxn,400.54289,169663.17056,165000.01,173783.77,173650.16,4510.36
174489.98,174103.99,2020-02-27T16:45:23+00:00,btc_mxn,398.27409,169679.63714,165000.01,174103.99,174010.53,5813.01
174489.98,173790.96,2020-02-27T16:46:23+00:00,btc_mxn,396.27928,169697.57318,165000.01,173729.32,173642.15,8169.06
174489.98,173642.15,2020-02-27T16:47:23+00:00,btc_mxn,393.38561,169727.74263,165000.01,173729.32,173642.15,6702.4
174489.98,174139.95,2020-02-27T16:48:23+00:00,btc_mxn,393.44372,169729.06799,165000.01,174139.95,174051.28,7962.83
174489.98,174051.28,2020-02-27T16:49:24+00:00,btc_mxn,391.00436,169754.74877,165000.01,174139.69,174051.28,8551.28
174489.98,173600,2020-02-27T16:50:24+00:00,btc_mxn,391.08872,169758.79151,165000.01,173838.33,173737.82,7744.44
174489.98,173000,2020-02-27T16:51:24+00:00,btc_mxn,390.79105,169766.83336,165000.01,173144.91,173000.05,6895.01
174489.98,173865.68,2020-02-27T16:52:25+00:00,btc_mxn,390.67077,169769.93025,165000.01,173865.7,173770.77,7746.9
174489.98,173211.9,2020-02-27T16:53:25+00:00,btc_mxn,389.34022,169793.00961,165000.01,173327.12,173211.9,6971.82
174489.98,173646.19,2020-02-27T16:54:25+00:00,btc_mxn,389.14543,169798.69726,165000.01,173740.34,173646.19,7503.88
174489.98,173704.49,2020-02-27T16:55:25+00:00,btc_mxn,388.76993,169812.28156,165000.01,173704.52,173582.87,6911.68
174489.98,173984.28,2020-02-27T16:56:25+00:00,btc_mxn,389.24679,169821.91805,165000.01,174074.47,173984.28,7247.08
174489.98,173745.1,2020-02-27T16:57:25+00:00,btc_mxn,389.33053,169823.17023,165000.01,173745.1,173618.6,6942.88
